"id","y"
6907,"0"
6908,"1"
6909,"0"
6910,"1"
6911,"0"
6912,"0"
6913,"1"
6914,"1"
6915,"1"
6916,"1"
6917,"1"
6918,"1"
6919,"0"
6920,"1"
6921,"0"
6922,"0"
6923,"0"
6924,"1"
6925,"1"
6926,"1"
6927,"0"
6928,"0"
6929,"0"
6930,"1"
6931,"1"
6932,"0"
6933,"1"
6934,"0"
6935,"0"
6936,"1"
6937,"1"
6938,"0"
6939,"1"
6940,"1"
6941,"1"
6942,"1"
6943,"0"
6944,"1"
6945,"1"
6946,"1"
6947,"1"
6948,"1"
6949,"0"
6950,"0"
6951,"1"
6952,"0"
6953,"1"
6954,"1"
6955,"1"
6956,"1"
6957,"0"
6958,"1"
6959,"1"
6960,"1"
6961,"1"
6962,"1"
6963,"1"
6964,"1"
6965,"0"
6966,"1"
6967,"0"
6968,"0"
6969,"1"
6970,"0"
6971,"1"
6972,"1"
6973,"1"
6974,"1"
6975,"0"
6976,"0"
6977,"1"
6978,"0"
6979,"1"
6980,"1"
6981,"1"
6982,"1"
6983,"1"
6984,"0"
6985,"1"
6986,"1"
6987,"1"
6988,"1"
6989,"1"
6990,"0"
6991,"1"
6992,"1"
6993,"1"
6994,"0"
6995,"1"
6996,"1"
6997,"1"
6998,"0"
6999,"0"
7000,"0"
7001,"1"
7002,"1"
7003,"0"
7004,"1"
7005,"1"
7006,"1"
7007,"0"
7008,"1"
7009,"1"
7010,"1"
7011,"0"
7012,"0"
7013,"1"
7014,"1"
7015,"1"
7016,"1"
7017,"0"
7018,"0"
7019,"1"
7020,"0"
7021,"1"
7022,"1"
7023,"1"
7024,"0"
7025,"1"
7026,"1"
7027,"1"
7028,"0"
7029,"0"
7030,"0"
7031,"1"
7032,"1"
7033,"1"
7034,"0"
7035,"0"
7036,"1"
7037,"1"
7038,"0"
7039,"0"
7040,"1"
7041,"1"
7042,"1"
7043,"1"
7044,"1"
7045,"1"
7046,"1"
7047,"0"
7048,"1"
7049,"1"
7050,"1"
7051,"0"
7052,"1"
7053,"1"
7054,"1"
7055,"1"
7056,"1"
7057,"0"
7058,"1"
7059,"0"
7060,"0"
7061,"0"
7062,"0"
7063,"0"
7064,"0"
7065,"1"
7066,"1"
7067,"0"
7068,"1"
7069,"1"
7070,"0"
7071,"0"
7072,"1"
7073,"0"
7074,"1"
7075,"1"
7076,"0"
7077,"0"
7078,"1"
7079,"0"
7080,"1"
7081,"1"
7082,"1"
7083,"1"
7084,"0"
7085,"0"
7086,"0"
7087,"0"
7088,"0"
7089,"1"
7090,"1"
7091,"1"
7092,"0"
7093,"1"
7094,"1"
7095,"1"
7096,"1"
7097,"1"
7098,"0"
7099,"1"
7100,"1"
7101,"1"
7102,"0"
7103,"0"
7104,"1"
7105,"1"
7106,"1"
7107,"1"
7108,"0"
7109,"1"
7110,"1"
7111,"0"
7112,"1"
7113,"1"
7114,"1"
7115,"1"
7116,"1"
7117,"1"
7118,"0"
7119,"1"
7120,"0"
7121,"1"
7122,"1"
7123,"1"
7124,"0"
7125,"1"
7126,"1"
7127,"0"
7128,"1"
7129,"1"
7130,"1"
7131,"0"
7132,"1"
7133,"1"
7134,"1"
7135,"1"
7136,"1"
7137,"1"
7138,"0"
7139,"1"
7140,"1"
7141,"0"
7142,"1"
7143,"1"
7144,"0"
7145,"1"
7146,"1"
7147,"1"
7148,"1"
7149,"1"
7150,"1"
7151,"1"
7152,"1"
7153,"1"
7154,"1"
7155,"1"
7156,"1"
7157,"0"
7158,"1"
7159,"1"
7160,"1"
7161,"0"
7162,"0"
7163,"1"
7164,"0"
7165,"0"
7166,"1"
7167,"1"
7168,"1"
7169,"1"
7170,"0"
7171,"1"
7172,"0"
7173,"1"
7174,"1"
7175,"1"
7176,"1"
7177,"1"
7178,"1"
7179,"0"
7180,"1"
7181,"0"
7182,"1"
7183,"1"
7184,"1"
7185,"1"
7186,"0"
7187,"0"
7188,"1"
7189,"1"
7190,"1"
7191,"1"
7192,"0"
7193,"1"
7194,"0"
7195,"1"
7196,"1"
7197,"0"
7198,"1"
7199,"1"
7200,"1"
7201,"0"
7202,"0"
7203,"1"
7204,"1"
7205,"0"
7206,"1"
7207,"0"
7208,"0"
7209,"0"
7210,"1"
7211,"1"
7212,"0"
7213,"0"
7214,"1"
7215,"1"
7216,"1"
7217,"1"
7218,"1"
7219,"1"
7220,"0"
7221,"0"
7222,"0"
7223,"1"
7224,"1"
7225,"0"
7226,"0"
7227,"1"
7228,"1"
7229,"1"
7230,"1"
7231,"0"
7232,"1"
7233,"1"
7234,"1"
7235,"0"
7236,"1"
7237,"0"
7238,"0"
7239,"1"
7240,"1"
7241,"1"
7242,"0"
7243,"0"
7244,"1"
7245,"0"
7246,"1"
7247,"1"
7248,"0"
7249,"1"
7250,"0"
7251,"0"
7252,"0"
7253,"1"
7254,"0"
7255,"0"
7256,"0"
7257,"1"
7258,"1"
7259,"0"
7260,"1"
7261,"0"
7262,"0"
7263,"1"
7264,"0"
7265,"0"
7266,"0"
7267,"1"
7268,"0"
7269,"1"
7270,"1"
7271,"0"
7272,"1"
7273,"0"
7274,"1"
7275,"0"
7276,"1"
7277,"1"
7278,"1"
7279,"1"
7280,"1"
7281,"1"
7282,"0"
7283,"1"
7284,"0"
7285,"1"
7286,"1"
7287,"1"
7288,"1"
7289,"0"
7290,"1"
7291,"1"
7292,"1"
7293,"1"
7294,"1"
7295,"1"
7296,"1"
7297,"0"
7298,"1"
7299,"0"
7300,"0"
7301,"1"
7302,"1"
7303,"1"
7304,"0"
7305,"1"
7306,"1"
7307,"0"
7308,"1"
7309,"1"
7310,"1"
7311,"0"
7312,"0"
7313,"1"
7314,"0"
7315,"1"
7316,"0"
7317,"0"
7318,"1"
7319,"0"
7320,"0"
7321,"0"
7322,"0"
7323,"1"
7324,"1"
7325,"0"
7326,"0"
7327,"1"
7328,"1"
7329,"0"
7330,"1"
7331,"0"
7332,"1"
7333,"0"
7334,"1"
7335,"1"
7336,"1"
7337,"1"
7338,"1"
7339,"1"
7340,"1"
7341,"0"
7342,"0"
7343,"1"
7344,"0"
7345,"0"
7346,"1"
7347,"0"
7348,"1"
7349,"1"
7350,"1"
7351,"1"
7352,"0"
7353,"1"
7354,"1"
7355,"0"
7356,"1"
7357,"1"
7358,"1"
7359,"0"
7360,"1"
7361,"1"
7362,"0"
7363,"1"
7364,"0"
7365,"1"
7366,"1"
7367,"1"
7368,"0"
7369,"0"
7370,"0"
7371,"0"
7372,"0"
7373,"1"
7374,"0"
7375,"0"
7376,"1"
7377,"0"
7378,"1"
7379,"1"
7380,"0"
7381,"0"
7382,"0"
7383,"0"
7384,"1"
7385,"0"
7386,"1"
7387,"0"
7388,"0"
7389,"1"
7390,"1"
7391,"1"
7392,"1"
7393,"0"
7394,"0"
7395,"0"
7396,"0"
7397,"0"
7398,"1"
7399,"0"
7400,"1"
7401,"1"
7402,"0"
7403,"0"
7404,"1"
7405,"0"
7406,"1"
7407,"1"
7408,"0"
7409,"0"
7410,"1"
7411,"1"
7412,"1"
7413,"0"
7414,"1"
7415,"0"
7416,"0"
7417,"0"
7418,"0"
7419,"0"
7420,"0"
7421,"0"
7422,"0"
7423,"0"
7424,"1"
7425,"0"
7426,"1"
7427,"0"
7428,"1"
7429,"1"
7430,"0"
7431,"1"
7432,"0"
7433,"1"
7434,"1"
7435,"1"
7436,"0"
7437,"1"
7438,"0"
7439,"1"
7440,"0"
7441,"1"
7442,"0"
7443,"0"
7444,"1"
7445,"0"
7446,"0"
7447,"0"
7448,"1"
7449,"1"
7450,"1"
7451,"0"
7452,"0"
7453,"1"
7454,"1"
7455,"1"
7456,"0"
7457,"1"
7458,"0"
7459,"1"
7460,"1"
7461,"1"
7462,"1"
7463,"1"
7464,"1"
7465,"1"
7466,"0"
7467,"1"
7468,"1"
7469,"0"
7470,"1"
7471,"0"
7472,"1"
7473,"0"
7474,"1"
7475,"0"
7476,"1"
7477,"0"
7478,"1"
7479,"0"
7480,"1"
7481,"1"
7482,"1"
7483,"0"
7484,"0"
7485,"1"
7486,"1"
7487,"1"
7488,"1"
7489,"1"
7490,"1"
7491,"0"
7492,"1"
7493,"1"
7494,"0"
7495,"0"
7496,"0"
7497,"1"
